movieId,title,userId,rating
6,Heat (1995),438,4.0
6,Heat (1995),451,4.0
6,Heat (1995),453,3.0
6,Heat (1995),456,5.0
6,Heat (1995),458,5.0
6,Heat (1995),459,3.0
6,Heat (1995),461,4.0
6,Heat (1995),462,4.0
6,Heat (1995),469,4.0
6,Heat (1995),473,5.0
6,Heat (1995),475,5.0
6,Heat (1995),484,3.5
6,Heat (1995),493,4.0
6,Heat (1995),499,5.0
6,Heat (1995),517,3.0
6,Heat (1995),524,5.0
6,Heat (1995),534,4.0
6,Heat (1995),541,5.0
6,Heat (1995),545,3.0
6,Heat (1995),556,5.0
6,Heat (1995),567,4.0
6,Heat (1995),569,4.5
6,Heat (1995),571,4.0
6,Heat (1995),575,4.0
6,Heat (1995),578,5.0
6,Heat (1995),583,5.0
6,Heat (1995),590,4.0
6,Heat (1995),591,5.0
6,Heat (1995),603,2.0
6,Heat (1995),607,4.0
6,Heat (1995),610,3.5
6,Heat (1995),611,5.0
6,Heat (1995),615,5.0
6,Heat (1995),616,3.5
6,Heat (1995),627,4.0
6,Heat (1995),633,4.5
6,Heat (1995),644,4.0
6,Heat (1995),648,3.0
6,Heat (1995),659,2.5
6,Heat (1995),661,4.0
6,Heat (1995),662,5.0
6,Heat (1995),668,5.0
7,Sabrina (1995),3,3.0
7,Sabrina (1995),14,3.0
7,Sabrina (1995),29,2.0
7,Sabrina (1995),93,3.0
7,Sabrina (1995),96,3.0
7,Sabrina (1995),109,4.0
7,Sabrina (1995),117,3.0
7,Sabrina (1995),118,3.0
7,Sabrina (1995),123,3.5
7,Sabrina (1995),140,3.0
7,Sabrina (1995),151,3.0
7,Sabrina (1995),165,3.0
7,Sabrina (1995),192,4.0
7,Sabrina (1995),203,3.0
7,Sabrina (1995),226,4.0
7,Sabrina (1995),235,3.0
7,Sabrina (1995),244,3.0
7,Sabrina (1995),250,3.0
7,Sabrina (1995),271,4.0
7,Sabrina (1995),310,3.0
7,Sabrina (1995),311,3.0
7,Sabrina (1995),321,4.0
7,Sabrina (1995),342,4.0
7,Sabrina (1995),354,2.0
7,Sabrina (1995),358,2.5
7,Sabrina (1995),361,3.0
7,Sabrina (1995),367,4.0
7,Sabrina (1995),389,4.0
7,Sabrina (1995),402,2.5
7,Sabrina (1995),410,3.0
7,Sabrina (1995),420,5.0
7,Sabrina (1995),432,5.0
7,Sabrina (1995),458,4.0
7,Sabrina (1995),461,2.5
7,Sabrina (1995),469,3.0
7,Sabrina (1995),471,3.0
7,Sabrina (1995),475,3.5
7,Sabrina (1995),509,4.0
7,Sabrina (1995),536,2.0
7,Sabrina (1995),545,3.0
7,Sabrina (1995),547,3.0
7,Sabrina (1995),555,5.0
7,Sabrina (1995),558,4.0
7,Sabrina (1995),561,5.0
7,Sabrina (1995),572,4.0
7,Sabrina (1995),575,2.0
7,Sabrina (1995),578,3.0
7,Sabrina (1995),584,4.0
7,Sabrina (1995),595,5.0
7,Sabrina (1995),603,2.0
7,Sabrina (1995),648,3.0
7,Sabrina (1995),650,5.0
7,Sabrina (1995),659,3.5
7,Sabrina (1995),661,4.0
7,Sabrina (1995),668,3.0
8,Tom and Huck (1995),156,4.0
8,Tom and Huck (1995),272,4.0
8,Tom and Huck (1995),394,3.0
9,Sudden Death (1995),16,4.0
9,Sudden Death (1995),29,3.0
9,Sudden Death (1995),72,1.0
9,Sudden Death (1995),95,3.0
9,Sudden Death (1995),96,1.0
9,Sudden Death (1995),140,3.0
9,Sudden Death (1995),271,3.0
9,Sudden Death (1995),274,3.0
9,Sudden Death (1995),311,3.0
9,Sudden Death (1995),344,3.0
9,Sudden Death (1995),416,3.0
9,Sudden Death (1995),428,3.0
9,Sudden Death (1995),444,3.0
9,Sudden Death (1995),458,1.0
9,Sudden Death (1995),473,2.0
9,Sudden Death (1995),545,3.0
9,Sudden Death (1995),556,4.0
9,Sudden Death (1995),575,2.0
9,Sudden Death (1995),576,3.0
9,Sudden Death (1995),578,5.0
9,Sudden Death (1995),583,3.0
9,Sudden Death (1995),644,4.0
9,Sudden Death (1995),661,3.0
10,GoldenEye (1995),7,4.0
10,GoldenEye (1995),9,3.0
10,GoldenEye (1995),11,3.0
10,GoldenEye (1995),28,3.0
10,GoldenEye (1995),29,4.0
10,GoldenEye (1995),32,5.0
10,GoldenEye (1995),36,3.0
10,GoldenEye (1995),51,5.0
10,GoldenEye (1995),63,2.5
10,GoldenEye (1995),88,3.5
10,GoldenEye (1995),89,4.0
10,GoldenEye (1995),105,3.0
10,GoldenEye (1995),107,2.0
10,GoldenEye (1995),109,4.0
10,GoldenEye (1995),111,3.0
10,GoldenEye (1995),116,4.0
10,GoldenEye (1995),118,4.0
10,GoldenEye (1995),122,3.0
10,GoldenEye (1995),128,3.5
10,GoldenEye (1995),129,3.0
10,GoldenEye (1995),143,4.0
10,GoldenEye (1995),148,3.0
10,GoldenEye (1995),149,3.0
10,GoldenEye (1995),153,3.0
10,GoldenEye (1995),156,4.0
10,GoldenEye (1995),157,4.0
10,GoldenEye (1995),158,4.0
10,GoldenEye (1995),160,4.0
10,GoldenEye (1995),161,4.0
10,GoldenEye (1995),164,4.0
10,GoldenEye (1995),168,3.0
10,GoldenEye (1995),169,3.0
10,GoldenEye (1995),177,3.5
10,GoldenEye (1995),178,5.0
10,GoldenEye (1995),183,3.5
10,GoldenEye (1995),186,4.0
10,GoldenEye (1995),187,3.0
10,GoldenEye (1995),188,4.0
10,GoldenEye (1995),190,3.0
10,GoldenEye (1995),195,4.5
10,GoldenEye (1995),196,2.0
10,GoldenEye (1995),213,3.5
10,GoldenEye (1995),220,3.0
10,GoldenEye (1995),221,5.0
10,GoldenEye (1995),224,4.0
10,GoldenEye (1995),228,4.0
10,GoldenEye (1995),233,3.0
10,GoldenEye (1995),236,4.0
10,GoldenEye (1995),245,3.0
10,GoldenEye (1995),246,3.0
10,GoldenEye (1995),250,3.0
10,GoldenEye (1995),264,3.0
10,GoldenEye (1995),266,4.0
10,GoldenEye (1995),269,4.0
10,GoldenEye (1995),274,4.0
10,GoldenEye (1995),283,3.0
10,GoldenEye (1995),292,4.0
10,GoldenEye (1995),294,4.0
10,GoldenEye (1995),295,3.0
10,GoldenEye (1995),296,3.0
10,GoldenEye (1995),299,5.0
10,GoldenEye (1995),302,3.0
10,GoldenEye (1995),310,2.5
10,GoldenEye (1995),318,3.0
10,GoldenEye (1995),319,5.0
10,GoldenEye (1995),321,4.0
10,GoldenEye (1995),326,4.0
10,GoldenEye (1995),334,4.0
10,GoldenEye (1995),340,3.0
10,GoldenEye (1995),349,3.0
10,GoldenEye (1995),355,3.0
10,GoldenEye (1995),357,3.0
10,GoldenEye (1995),358,3.5
10,GoldenEye (1995),367,3.0
10,GoldenEye (1995),370,4.0
10,GoldenEye (1995),380,4.0
10,GoldenEye (1995),381,3.0
10,GoldenEye (1995),383,3.0
10,GoldenEye (1995),387,4.5
10,GoldenEye (1995),390,4.0
10,GoldenEye (1995),394,3.0
10,GoldenEye (1995),402,3.0
10,GoldenEye (1995),403,4.0
10,GoldenEye (1995),405,4.0
10,GoldenEye (1995),408,5.0
10,GoldenEye (1995),409,2.5
10,GoldenEye (1995),410,3.0
10,GoldenEye (1995),411,4.0
10,GoldenEye (1995),413,3.5
10,GoldenEye (1995),416,3.0
10,GoldenEye (1995),423,3.5
10,GoldenEye (1995),424,4.0
10,GoldenEye (1995),425,2.5
10,GoldenEye (1995),428,3.5
10,GoldenEye (1995),430,3.0
10,GoldenEye (1995),436,4.0
10,GoldenEye (1995),444,4.0
10,GoldenEye (1995),446,5.0
10,GoldenEye (1995),451,3.0
10,GoldenEye (1995),454,4.0
10,GoldenEye (1995),456,4.0
10,GoldenEye (1995),458,3.0
10,GoldenEye (1995),459,3.0
10,GoldenEye (1995),460,3.5
10,GoldenEye (1995),461,2.0
10,GoldenEye (1995),469,3.0
10,GoldenEye (1995),475,4.5
10,GoldenEye (1995),492,3.0
10,GoldenEye (1995),498,3.0
10,GoldenEye (1995),511,4.0
10,GoldenEye (1995),523,4.0
10,GoldenEye (1995),532,3.5
10,GoldenEye (1995),542,3.5
10,GoldenEye (1995),545,3.0
10,GoldenEye (1995),546,5.0
10,GoldenEye (1995),551,3.0
10,GoldenEye (1995),555,5.0
10,GoldenEye (1995),560,4.5
10,GoldenEye (1995),561,4.0
10,GoldenEye (1995),569,3.5
10,GoldenEye (1995),570,4.0
10,GoldenEye (1995),575,4.0
10,GoldenEye (1995),576,4.5
10,GoldenEye (1995),577,5.0
10,GoldenEye (1995),581,4.0
10,GoldenEye (1995),583,4.0
10,GoldenEye (1995),585,4.0
10,GoldenEye (1995),586,2.0
10,GoldenEye (1995),591,5.0
10,GoldenEye (1995),607,2.0
10,GoldenEye (1995),627,3.5
10,GoldenEye (1995),650,5.0
10,GoldenEye (1995),653,4.0
10,GoldenEye (1995),656,4.0
10,GoldenEye (1995),668,3.5
11,"American President, The (1995)",3,4.0
11,"American President, The (1995)",29,3.0
11,"American President, The (1995)",31,4.0
11,"American President, The (1995)",32,4.0
11,"American President, The (1995)",60,2.0
